Size,Channels,Threads,Time_s
512,16,4,0.0253063
512,16,4,0.0269332
512,16,4,0.0266132
512,16,4,0.0255055
512,16,4,0.0252881
512,16,4,0.0265521
512,16,4,0.0266012
512,16,4,0.02918
512,16,4,0.0270581
512,16,4,0.0317941
512,16,4,0.0274194
512,16,4,0.0256938
512,16,4,0.0265518
512,16,4,0.0267001
512,16,4,0.025433
512,16,4,0.0262283
512,16,4,0.0259055
512,16,4,0.0331992
512,16,4,0.0318943
512,16,4,0.0272704
512,16,4,0.0254118
512,16,4,0.0269421
512,16,4,0.025531
512,16,4,0.0324734
512,16,4,0.0256219
512,16,4,0.0259868
512,16,4,0.0255238
512,16,4,0.0292778
512,16,4,0.0309223
512,16,4,0.027053
512,16,4,0.0284143
512,16,4,0.0260607
512,16,4,0.0252617
512,16,4,0.0272255
512,16,4,0.0259838
512,16,4,0.0288865
512,16,4,0.0259078
512,16,4,0.0263394
512,16,4,0.0318014
512,16,4,0.0261649
512,16,4,0.0257849
512,16,4,0.0272865
512,16,4,0.0263475
512,16,8,0.0202837
512,16,8,0.020742
512,16,8,0.0216254
512,16,8,0.0205107
512,16,8,0.0200476
512,16,8,0.0198988
512,16,8,0.0233115
512,16,8,0.0201199
512,16,8,0.0210596
512,16,8,0.0202364
512,16,8,0.0207786
512,16,8,0.0224908
512,16,8,0.0217178
512,16,8,0.0234831
512,16,8,0.0219879
512,16,8,0.0212731
512,16,8,0.0222203
512,16,8,0.0193658
512,16,8,0.0232072
512,16,8,0.0217487
512,16,8,0.0204944
512,16,8,0.0176113
512,16,8,0.021046
512,16,8,0.0234478
512,16,8,0.0225869
512,16,8,0.018898
512,16,8,0.0238626
512,16,8,0.0217676
512,16,8,0.0182711
512,16,8,0.0208685
512,16,8,0.0198918
512,16,8,0.0227714
512,16,8,0.0226914
512,16,8,0.0221311
512,16,8,0.0211518
512,16,8,0.019308
512,16,8,0.0181872
512,16,8,0.0217713
512,16,8,0.0222146
512,16,8,0.0160882
512,16,8,0.0223791
512,16,8,0.0223821
512,16,8,0.0212025
512,16,8,0.0237115
512,16,8,0.0192202
512,16,8,0.0221433
512,16,8,0.0204039
512,16,8,0.022306
512,16,8,0.0216069
512,16,8,0.0233135
512,16,16,0.0168076
512,16,16,0.0136115
512,16,16,0.0136692
512,16,16,0.0208191
512,16,16,0.0230311
512,16,16,0.0205058
512,16,16,0.0188745
512,16,16,0.0189536
512,16,16,0.0162809
512,16,16,0.0164361
512,16,16,0.0143604
512,16,16,0.0154099
512,16,16,0.0181762
512,16,16,0.0170154
512,16,16,0.0143178
512,16,16,0.0141638
512,16,16,0.0202715
512,16,16,0.0171873
512,16,16,0.0166587
512,16,16,0.0172994
512,16,16,0.0170273
512,16,16,0.0157308
512,16,16,0.0134756
512,16,16,0.0173623
512,16,16,0.0176908
512,16,16,0.0143482
512,16,16,0.0198187
512,16,16,0.0165279
512,16,16,0.0162816
512,16,16,0.0169031
512,16,16,0.0166612
512,16,16,0.0186716
512,16,16,0.0150245
512,16,16,0.0167097
512,16,16,0.0172875
512,16,16,0.0151412
512,16,16,0.0203302
512,16,16,0.0124372
512,16,16,0.0160085
512,16,16,0.0181722
512,16,16,0.0161637
512,16,16,0.0187288
512,16,16,0.0166402
512,16,16,0.0131619
512,16,16,0.016571
512,16,16,0.016286
512,16,16,0.0195142
512,16,16,0.0146363
512,16,16,0.0180297
512,16,16,0.0153053
512,32,2,0.0976303
512,32,2,0.0976855
512,32,2,0.0987502
512,32,2,0.109782
512,32,2,0.0963283
512,32,2,0.0967789
512,32,2,0.0981961
512,32,2,0.0958278
512,32,2,0.0956046
512,32,2,0.0954937
512,32,2,0.0950702
512,32,2,0.0949606
512,32,2,0.0956681
512,32,2,0.0958403
512,32,2,0.0955834
512,32,2,0.0947323
512,32,2,0.0947994
512,32,2,0.0964353
512,32,2,0.0952787
512,32,2,0.094882
512,32,2,0.0944781
512,32,2,0.0948671
512,32,2,0.0945682
512,32,2,0.0976461
512,32,2,0.0963435
512,32,2,0.0953342
512,32,2,0.094967
512,32,2,0.0946454
512,32,2,0.0943797
512,32,2,0.0945722
512,32,2,0.094986
512,32,2,0.0944508
512,32,2,0.0943871
512,32,2,0.0960434
512,32,2,0.0943962
512,32,2,0.094537
512,32,2,0.0944623
512,32,2,0.0943936
512,32,2,0.0944885
512,32,2,0.0943678
512,32,2,0.0945139
512,32,2,0.096188
512,32,2,0.0951961
512,32,2,0.0949292
512,32,2,0.0959112
512,32,2,0.0944145
512,32,2,0.0950078
512,32,2,0.0949625
512,32,2,0.0948816
512,32,2,0.09438
512,32,4,0.0529482
512,32,4,0.0523877
512,32,4,0.0511386
512,32,4,0.0505291
512,32,4,0.0512076
512,32,4,0.0540726
512,32,4,0.0530299
512,32,4,0.0520306
512,32,4,0.0528894
512,32,4,0.0526108
512,32,4,0.0511428
512,32,4,0.0521114
512,32,4,0.0535907
512,32,4,0.0524634
512,32,4,0.0531252
512,32,4,0.054404
512,32,4,0.0584606
512,32,4,0.0533044
512,32,4,0.0510467
512,32,4,0.0564376
512,32,4,0.0513258
512,32,4,0.0532471
512,32,4,0.0510025
512,32,4,0.0509055
512,32,4,0.0508044
512,32,4,0.0513678
512,32,4,0.0527891
512,32,4,0.0514454
512,32,4,0.0512373
512,32,4,0.0576773
512,32,4,0.0512294
512,32,4,0.0534599
512,32,4,0.0510985
512,32,4,0.0515422
512,32,4,0.0510536
512,32,4,0.0539379
512,32,4,0.0538967
512,32,4,0.0523501
512,32,4,0.0517783
512,32,4,0.0509585
512,32,4,0.0511265
512,32,4,0.050961
512,32,4,0.0516802
512,32,4,0.0507069
512,32,4,0.0510159
512,32,4,0.0537954
512,32,4,0.0501704
512,32,4,0.056627
512,32,4,0.0512917
512,32,4,0.0526061
512,32,8,0.0356495
512,32,8,0.0341207
512,32,8,0.0365532
512,32,8,0.0322913
512,32,8,0.04725
512,32,8,0.0405614
512,32,8,0.036004
512,32,8,0.0353636
512,32,8,0.0338997
512,32,8,0.0342615
512,32,8,0.034874
512,32,8,0.03761
512,32,8,0.0451497
512,32,8,0.0337083
512,32,8,0.0343607
512,32,8,0.0346528
512,32,8,0.0320294
512,32,8,0.0344187
512,32,8,0.0372604
512,32,8,0.0389115
512,32,8,0.0360447
512,32,8,0.0333193
512,32,8,0.0332283
512,32,8,0.0392183
512,32,8,0.0347814
512,32,8,0.0396441
512,32,8,0.0345338
512,32,8,0.0352534
512,32,8,0.0340553
512,32,8,0.0345882
512,32,8,0.034614
512,32,8,0.03437
512,32,8,0.0360336
512,32,8,0.0343609
512,32,8,0.0355022
512,32,8,0.0344224
512,32,8,0.036286
512,32,8,0.0369003
512,32,8,0.0335315
512,32,8,0.0354378
512,32,8,0.0360388
512,32,8,0.0347673
512,32,8,0.0303142
512,32,8,0.0344244
512,32,8,0.0360361
512,32,8,0.0340381
512,32,8,0.0347854
512,32,8,0.0382155
512,32,8,0.0345293
512,32,8,0.0350952
512,32,16,0.029377
512,32,16,0.0303716
512,32,16,0.0272832
512,32,16,0.0262167
512,32,16,0.0270389
512,32,16,0.0266353
512,32,16,0.026386
512,32,16,0.0264889
512,32,16,0.0263186
512,32,16,0.026792
512,32,16,0.0263906
512,32,16,0.0262258
512,32,16,0.0279914
512,32,16,0.0270548
512,32,16,0.0321129
512,32,16,0.0262092
512,32,16,0.0265187
512,32,16,0.0278428
512,32,16,0.0287438
512,32,16,0.0266139
512,32,16,0.0274344
512,32,16,0.0287147
512,32,16,0.0267121
512,32,16,0.0285682
512,32,16,0.0279927
512,32,16,0.0269438
512,32,16,0.0275076
512,32,16,0.0276248
512,32,16,0.0299502
512,32,16,0.0324905
512,32,16,0.0269866
512,32,16,0.027387
512,32,16,0.0274394
512,32,16,0.0276804
512,32,16,0.0274869
512,32,16,0.0274069
512,32,16,0.0280566
512,32,16,0.0277313
512,32,16,0.0269505
512,32,16,0.0273004
512,32,16,0.0269137
512,32,16,0.0268757
512,32,16,0.0281918
512,32,16,0.0265193
512,32,16,0.0276842
512,32,16,0.0272648
512,32,16,0.0286394
512,32,16,0.026856
512,32,16,0.0265554
512,32,16,0.0264626
512,64,2,0.194538
512,64,2,0.195558
512,64,2,0.193501
512,64,2,0.191839
512,64,2,0.191461
512,64,2,0.1913
512,64,2,0.192655
512,64,2,0.191356
512,64,2,0.191139
512,64,2,0.193143
512,64,2,0.191241
512,64,2,0.192812
512,64,2,0.191846
512,64,2,0.192153
512,64,2,0.191514
512,64,2,0.190733
512,64,2,0.191028
512,64,2,0.19258
512,64,2,0.191136
512,64,2,0.190697
512,64,2,0.190575
512,64,2,0.190609
512,64,2,0.191814
512,64,2,0.190528
512,64,2,0.191108
512,64,2,0.190873
512,64,2,0.190211
512,64,2,0.191427
512,64,2,0.190209
512,64,2,0.190276
512,64,2,0.190166
512,64,2,0.19076
512,64,2,0.190933
512,64,2,0.192227
512,64,2,0.190879
512,64,2,0.190313
512,64,2,0.190921
512,64,2,0.190739
512,64,2,0.192021
512,64,2,0.190941
512,64,2,0.190977
512,64,2,0.190586
512,64,2,0.1908
512,64,2,0.192055
512,64,2,0.190802
512,64,2,0.190719
512,64,2,0.190724
512,64,2,0.190771
512,64,2,0.192171
512,64,2,0.190794
512,64,4,0.101987
512,64,4,0.101343
512,64,4,0.101319
512,64,4,0.107667
512,64,4,0.106767
512,64,4,0.102853
512,64,4,0.108878
512,64,4,0.102926
512,64,4,0.107219
512,64,4,0.103609
512,64,4,0.103128
512,64,4,0.103329
512,64,4,0.100643
512,64,4,0.1019
512,64,4,0.102834
512,64,4,0.103945
512,64,4,0.102206
512,64,4,0.107764
512,64,4,0.103776
512,64,4,0.10237
512,64,4,0.102511
512,64,4,0.102079
512,64,4,0.102098
512,64,4,0.102317
512,64,4,0.103329
512,64,4,0.104138
512,64,4,0.103203
512,64,4,0.102751
512,64,4,0.104264
512,64,4,0.103439
512,64,4,0.103087
512,64,4,0.102311
512,64,4,0.102695
512,64,4,0.102665
512,64,4,0.102758
512,64,4,0.103863
512,64,4,0.10224
512,64,4,0.102561
512,64,4,0.102484
512,64,4,0.102284
512,64,4,0.102867
512,64,4,0.102283
512,64,4,0.102632
512,64,4,0.102369
512,64,4,0.10541
512,64,4,0.103224
512,64,4,0.102906
512,64,4,0.102594
512,64,4,0.102837
512,64,4,0.102409
512,64,8,0.0605284
512,64,8,0.0618267
512,64,8,0.0680878
512,64,8,0.0648622
512,64,8,0.0681446
512,64,8,0.063816
512,64,8,0.066071
512,64,8,0.0672622
512,64,8,0.0683373
512,64,8,0.0643156
512,64,8,0.0693282
512,64,8,0.0620326
512,64,8,0.0641959
512,64,8,0.0651664
512,64,8,0.0693476
512,64,8,0.0623082
512,64,8,0.0634207
512,64,8,0.065303
512,64,8,0.068618
512,64,8,0.0654792
512,64,8,0.0731027
512,64,8,0.0622733
512,64,8,0.0629247
512,64,8,0.0624573
512,64,8,0.0637092
512,64,8,0.0629137
512,64,8,0.0679941
512,64,8,0.0628079
512,64,8,0.0673494
512,64,8,0.0670167
512,64,8,0.0694678
512,64,8,0.0625766
512,64,8,0.0631606
512,64,8,0.0688213
512,64,8,0.0703841
512,64,8,0.074316
512,64,8,0.0636274
512,64,8,0.0632044
512,64,8,0.0864372
512,64,8,0.0778338
512,64,8,0.0660279
512,64,8,0.0740568
512,64,8,0.0666547
512,64,8,0.0738439
512,64,8,0.0629294
512,64,8,0.0636244
512,64,8,0.0628851
512,64,8,0.0662197
512,64,8,0.0662594
512,64,8,0.0641173
512,64,16,0.0555322
512,64,16,0.0531357
512,64,16,0.0543794
512,64,16,0.055806
512,64,16,0.0541254
512,64,16,0.0551992
512,64,16,0.0575924
512,64,16,0.0575696
512,64,16,0.0557701
512,64,16,0.0568486
512,64,16,0.0576187
512,64,16,0.0551636
512,64,16,0.0555584
512,64,16,0.056403
512,64,16,0.0555494
512,64,16,0.0631544
512,64,16,0.0608791
512,64,16,0.0561654
512,64,16,0.0604264
512,64,16,0.0565083
512,64,16,0.0548922
512,64,16,0.0563172
512,64,16,0.0552615
512,64,16,0.0550798
512,64,16,0.0549134
512,64,16,0.0543176
