Size,Channels,Threads,Time_s
256,16,32,0.0029616
256,16,32,0.003137
256,16,32,0.0024514
256,16,32,0.0029142
256,16,32,0.0030459
256,16,64,0.008144
256,16,64,0.003084
256,16,64,0.0030906
256,16,64,0.0032025
256,16,64,0.0032204
256,16,64,0.0031761
256,16,64,0.0027789
256,16,64,0.0031569
256,16,64,0.0028779
256,16,64,0.0031261
256,16,64,0.0027721
256,16,64,0.0029801
256,16,64,0.0030459
256,16,64,0.002992
256,16,64,0.0029262
256,16,64,0.0031495
256,16,64,0.0029165
256,16,64,0.0028233
256,16,64,0.003174
256,16,64,0.0029498
256,16,64,0.0032555
256,16,64,0.003477
256,16,64,0.0033065
256,16,64,0.0036494
256,16,64,0.0034401
256,16,64,0.0032597
256,16,64,0.003312
256,16,64,0.0031357
256,16,64,0.0032878
256,16,64,0.0032044
256,16,64,0.0032901
256,16,64,0.0033343
256,16,64,0.0029548
256,16,64,0.0030894
256,16,64,0.0029657
256,16,64,0.0030269
256,16,64,0.0030185
256,16,64,0.0029239
256,16,64,0.0028832
256,16,64,0.0034644
256,16,64,0.0029911
256,16,64,0.0030284
256,16,64,0.0029978
256,16,64,0.0029826
256,16,64,0.0032077
256,16,64,0.0029348
256,16,64,0.0031493
256,16,64,0.0038148
256,16,64,0.002497
256,16,64,0.0029737
256,16,128,0.0108139
256,16,128,0.00281
256,16,128,0.0029394
256,16,128,0.0028615
256,16,128,0.0029164
256,16,128,0.0031594
256,16,128,0.002655
256,16,128,0.0029067
256,16,128,0.0031336
256,16,128,0.0029283
256,16,128,0.0028332
256,16,128,0.0027396
256,16,128,0.0030069
256,16,128,0.0031832
256,16,128,0.003223
256,16,128,0.0034257
256,16,128,0.0031134
256,16,128,0.0030195
256,16,128,0.0030849
256,16,128,0.0030056
256,16,128,0.0028884
256,16,128,0.0029357
256,16,128,0.0028605
256,16,128,0.0028363
256,16,128,0.0030013
256,16,128,0.0030878
256,16,128,0.002982
256,16,128,0.0029302
256,16,128,0.0034012
256,16,128,0.0030171
256,16,128,0.0034147
256,16,128,0.0032889
256,16,128,0.0033314
256,16,128,0.0033095
256,16,128,0.0034477
256,16,128,0.0034955
256,16,128,0.0033262
256,16,128,0.0034311
256,16,128,0.0035366
256,16,128,0.0031625
256,16,128,0.0033231
256,16,128,0.0030733
256,16,128,0.0033136
256,16,128,0.0032343
256,16,128,0.0032343
256,16,128,0.0032266
256,16,128,0.0031167
256,16,128,0.0031698
256,16,128,0.0032541
256,16,128,0.0028804
256,32,2,0.0209724
256,32,2,0.0217069
256,32,2,0.0223258
256,32,2,0.0213944
256,32,2,0.0223934
256,32,2,0.0254924
256,32,2,0.0209257
256,32,2,0.0208665
256,32,2,0.020418
256,32,2,0.0190927
256,32,2,0.0216775
256,32,2,0.0208849
256,32,2,0.0284104
256,32,2,0.0234452
256,32,2,0.0198121
256,32,2,0.0249088
256,32,2,0.0224381
256,32,2,0.0210059
256,32,2,0.0258789
256,32,2,0.023758
256,32,2,0.0257778
256,32,2,0.0220505
256,32,2,0.0250495
256,32,2,0.0213957
256,32,2,0.0195744
256,32,2,0.0208516
256,32,2,0.0202176
256,32,2,0.0206973
256,32,2,0.0211306
256,32,2,0.0205912
256,32,2,0.0261718
256,32,2,0.0232758
256,32,2,0.0221139
256,32,2,0.0267537
256,32,2,0.0274558
256,32,2,0.0190515
256,32,2,0.0189552
256,32,2,0.0193696
256,32,2,0.0205083
256,32,2,0.0195183
256,32,2,0.0212003
256,32,2,0.0226704
256,32,2,0.0232886
256,32,2,0.0259078
256,32,2,0.0228887
256,32,2,0.0207893
256,32,2,0.0220836
256,32,2,0.0232165
256,32,2,0.0224998
256,32,2,0.0191075
256,32,4,0.0106782
256,32,4,0.0135149
256,32,4,0.0127697
256,32,4,0.0110987
256,32,4,0.01233
256,32,4,0.0119085
256,32,4,0.0158867
256,32,4,0.0133443
256,32,4,0.0143379
256,32,4,0.0119428
256,32,4,0.0149086
256,32,4,0.0180391
256,32,4,0.0099898
256,32,4,0.0106358
256,32,4,0.0124946
256,32,4,0.0094336
256,32,4,0.0163699
256,32,4,0.0116952
256,32,4,0.010379
256,32,4,0.0144243
256,32,4,0.015574
256,32,4,0.0171904
256,32,4,0.0175385
256,32,4,0.0142526
256,32,4,0.0137816
256,32,4,0.0122121
256,32,4,0.0134169
256,32,4,0.0164232
256,32,4,0.0152472
256,32,4,0.016828
256,32,4,0.0172146
256,32,4,0.0157034
256,32,4,0.0158521
256,32,4,0.0167891
256,32,4,0.0127917
